design,model_id,scope,segment,rows,points,profiles,n,mae,rmse,bias,r2,reference_b1_mae,improvement_vs_b1_percent
train_leave_profile_out,B7_two_regime_imm,all,all,88,88,14,88,6.006718845912882,11.328284108011246,0.5340829210699061,0.8981568432314947,6.104172770658447,1.596513211651004
train_leave_profile_out,B1_persistence_last_rate,all,all,88,88,14,88,6.104172770658447,10.470596431765474,1.0242381158204608,0.9129945556349127,6.104172770658447,0.0
train_leave_profile_out,B6_adaptive_kalman,all,all,88,88,14,88,6.767278974530802,12.06793273428775,-0.4671429857468152,0.8844235504003253,6.104172770658447,-10.863162442907496
train_leave_profile_out,B5_fixed_kalman,all,all,88,88,14,88,7.194351417200139,12.969706758703836,-0.8303176357725098,0.8665053375669348,6.104172770658447,-17.85956406381491
train_leave_profile_out,B1_persistence_last_rate,mechanism,accelerating,18,18,6,18,8.165254085142074,11.506041078508895,-2.7547070583722086,0.9432394190843687,8.165254085142074,0.0
train_leave_profile_out,B7_two_regime_imm,mechanism,accelerating,18,18,6,18,8.69719689073879,12.34701372784992,-4.636772326120401,0.9346389751540781,8.165254085142074,-6.514712218994711
train_leave_profile_out,B8_student_t_robust_imm,mechanism,accelerating,18,18,6,18,8.904743683717731,12.65893567635755,-4.617911646626905,0.9312948365103162,8.165254085142074,-9.05654117881367
train_leave_profile_out,B6_adaptive_kalman,mechanism,accelerating,18,18,6,18,12.53895442812373,17.577613905076902,-9.983278776786756,0.8675308245736681,8.165254085142074,-53.56477945910186
train_leave_profile_out,B5_fixed_kalman,mechanism,accelerating,18,18,6,18,14.355380917375584,20.236677239896053,-11.860233352825716,0.8244206643917092,8.165254085142074,-75.81058430866702
train_leave_profile_out,B1_persistence_last_rate,mechanism,decelerating,3,3,3,3,8.423246626952427,8.990433374840206,-4.4220237423810325,0.8067184619371613,8.423246626952427,0.0
train_leave_profile_out,B6_adaptive_kalman,mechanism,decelerating,3,3,3,3,8.876318109381316,9.912267761474311,-0.019026263938932253,0.7650501514879456,8.423246626952427,-5.378822471838425
train_leave_profile_out,B5_fixed_kalman,mechanism,decelerating,3,3,3,3,9.671245136079106,11.01587538176292,1.0637583155909653,0.709820219723083,8.423246626952427,-14.816122148594998
train_leave_profile_out,B8_student_t_robust_imm,mechanism,decelerating,3,3,3,3,12.28763896327433,14.05435331482256,1.9232467394758905,0.5276642111812051,8.423246626952427,-45.87770615616013
train_leave_profile_out,B7_two_regime_imm,mechanism,decelerating,3,3,3,3,17.252579752577983,21.864751326759567,6.6902351989528235,-0.14318943901436,8.423246626952427,-104.82102111760265
train_leave_profile_out,B8_student_t_robust_imm,mechanism,stable,60,60,12,60,3.707740875741828,4.696839857145676,2.8178028255855154,0.9505289541410931,4.467416317147145,17.00480518212458
train_leave_profile_out,B7_two_regime_imm,mechanism,stable,60,60,12,60,3.7790826052002946,4.752354665544928,2.8893269100827346,0.9493525860899756,4.467416317147145,15.407870300890485
train_leave_profile_out,B6_adaptive_kalman,mechanism,stable,60,60,12,60,4.148140993898206,5.0547032113455534,3.2460156630462285,0.9427031286801095,4.467416317147145,7.146755542425594
train_leave_profile_out,B5_fixed_kalman,mechanism,stable,60,60,12,60,4.177997454139294,5.101418740594528,3.276266819792829,0.9416391601889161,4.467416317147145,6.47843949302383
train_leave_profile_out,B1_persistence_last_rate,mechanism,stable,60,60,12,60,4.467416317147145,5.392362956012405,3.3332350790242957,0.9347924595659018,4.467416317147145,0.0
train_leave_profile_out,B8_student_t_robust_imm,mechanism,volatile_or_gap,7,7,5,7,13.23252566712872,28.59636356635997,-9.030130010039098,0.17462002927460796,13.839701625099988,4.3872041061209055
train_leave_profile_out,B7_two_regime_imm,mechanism,volatile_or_gap,7,7,5,7,13.362716976754829,28.684664458075385,-8.995588753929091,0.16951488289702943,13.839701625099988,3.4464951721219834
train_leave_profile_out,B6_adaptive_kalman,mechanism,volatile_or_gap,7,7,5,7,13.47170801292101,27.84296325988205,-8.016203679216428,0.21753807355905708,13.839701625099988,2.6589707072266404
train_leave_profile_out,B5_fixed_kalman,mechanism,volatile_or_gap,7,7,5,7,13.573212220608106,28.04546562711433,-8.478719390208646,0.2061149648079731,13.839701625099988,1.9255429900928693
train_leave_profile_out,B1_persistence_last_rate,mechanism,volatile_or_gap,7,7,5,7,13.839701625099988,27.458015360797035,-6.715764610202053,0.23902464275772295,13.839701625099988,0.0
train_leave_profile_out,B8_student_t_robust_imm,stable_vs_transition,stable,60,60,12,60,3.707740875741828,4.696839857145676,2.8178028255855154,0.9505289541410931,4.467416317147145,17.00480518212458
train_leave_profile_out,B7_two_regime_imm,stable_vs_transition,stable,60,60,12,60,3.7790826052002946,4.752354665544928,2.8893269100827346,0.9493525860899756,4.467416317147145,15.407870300890485
train_leave_profile_out,B6_adaptive_kalman,stable_vs_transition,stable,60,60,12,60,4.148140993898206,5.0547032113455534,3.2460156630462285,0.9427031286801095,4.467416317147145,7.146755542425594
train_leave_profile_out,B5_fixed_kalman,stable_vs_transition,stable,60,60,12,60,4.177997454139294,5.101418740594528,3.276266819792829,0.9416391601889161,4.467416317147145,6.47843949302383
train_leave_profile_out,B1_persistence_last_rate,stable_vs_transition,stable,60,60,12,60,4.467416317147145,5.392362956012405,3.3332350790242957,0.9347924595659018,4.467416317147145,0.0
train_leave_profile_out,B1_persistence_last_rate,stable_vs_transition,transition,28,28,10,28,9.611508028182662,16.80038646779623,-3.9236125196163285,0.8648703928577208,9.611508028182662,0.0
train_leave_profile_out,B8_student_t_robust_imm,stable_vs_transition,transition,28,28,10,28,10.349142245237257,18.12783411347284,-5.020127838968939,0.8426728024987082,9.611508028182662,-7.674489943635474
train_leave_profile_out,B7_two_regime_imm,stable_vs_transition,transition,28,28,10,28,10.780225076011284,18.839500051347827,-4.512868483957584,0.8300775672615197,9.611508028182662,-12.159559607105715
train_leave_profile_out,B6_adaptive_kalman,stable_vs_transition,transition,28,28,10,28,12.379717504457792,20.073862331124797,-8.423911518874766,0.8070815105913441,9.611508028182662,-28.80099010642497
train_leave_profile_out,B5_fixed_kalman,stable_vs_transition,transition,28,28,10,28,13.65796705233052,21.74634733678791,-9.630141469126805,0.7735957314402411,9.611508028182662,-42.10014715987247
train_leave_zone_out,B8_student_t_robust_imm,all,all,88,88,14,88,5.857715885707418,10.926217960465806,0.3298452008991909,0.9052578344891078,6.104172770658447,4.03751489695211
train_leave_zone_out,B7_two_regime_imm,all,all,88,88,14,88,6.04617258266821,11.305984607251101,0.5805952628600813,0.8985574010336044,6.104172770658447,0.9501727780221568
train_leave_zone_out,B1_persistence_last_rate,all,all,88,88,14,88,6.104172770658447,10.470596431765474,1.0242381158204608,0.9129945556349127,6.104172770658447,0.0
train_leave_zone_out,B6_adaptive_kalman,all,all,88,88,14,88,6.727334044042708,11.978247187887101,-0.41646152642270284,0.8861350316216983,6.104172770658447,-10.208775157539344
train_leave_zone_out,B5_fixed_kalman,all,all,88,88,14,88,7.194351417200138,12.969706758703836,-0.8303176357725095,0.8665053375669348,6.104172770658447,-17.859564063814897
train_leave_zone_out,B1_persistence_last_rate,mechanism,accelerating,19,19,6,19,8.335528931560164,11.537664685532409,-1.3942375879435895,0.9435185218583015,8.335528931560164,0.0
train_leave_zone_out,B7_two_regime_imm,mechanism,accelerating,19,19,6,19,8.85286793098941,12.114884953834641,-3.6438182426297847,0.9377257054765469,8.335528931560164,-6.20643277321593
train_leave_zone_out,B8_student_t_robust_imm,mechanism,accelerating,19,19,6,19,9.033458331173811,12.448009893430244,-3.8256551850789937,0.9342538876854454,8.335528931560164,-8.372946760116585
train_leave_zone_out,B6_adaptive_kalman,mechanism,accelerating,19,19,6,19,12.050281627211747,16.944584217675274,-8.187919421320633,0.8781762227477372,8.335528931560164,-44.565290651043206
train_leave_zone_out,B5_fixed_kalman,mechanism,accelerating,19,19,6,19,13.694271721979186,19.683601809723733,-10.011122783108368,0.8356084957605581,8.335528931560164,-64.28797541724835
train_leave_zone_out,B1_persistence_last_rate,mechanism,decelerating,2,2,2,2,6.204063894857168,6.207358988301206,-0.20222956800007452,0.8810089268754496,6.204063894857168,0.0
train_leave_zone_out,B6_adaptive_kalman,mechanism,decelerating,2,2,2,2,8.016116434770233,9.537915946770985,5.16853150439028,0.719063842588487,6.204063894857168,-29.20750931361552
train_leave_zone_out,B5_fixed_kalman,mechanism,decelerating,2,2,2,2,9.643214598541281,11.606637005481414,6.459290578963827,0.5839807175557685,6.204063894857168,-55.433837593693745
train_leave_zone_out,B8_student_t_robust_imm,mechanism,decelerating,2,2,2,2,12.885512934956711,15.19932514700505,8.061205947464895,0.28657345011032387,6.204063894857168,-107.69471677488852
train_leave_zone_out,B7_two_regime_imm,mechanism,decelerating,2,2,2,2,20.261876511425413,25.460073786844607,15.416605251069996,-1.0017967144485662,6.204063894857168,-226.59039066669527
train_leave_zone_out,B8_student_t_robust_imm,mechanism,stable,60,60,12,60,3.8875982493433217,4.900018392585924,2.6384179326849564,0.94618179329834,4.604386567428097,15.567509538738767
train_leave_zone_out,B7_two_regime_imm,mechanism,stable,60,60,12,60,3.9713106869886765,4.97668928214482,2.7132802007660652,0.9444844233685681,4.604386567428097,13.749407682618667
train_leave_zone_out,B6_adaptive_kalman,mechanism,stable,60,60,12,60,4.269854430137584,5.214162714124261,3.024797860320436,0.9390599282212556,4.604386567428097,7.265509365721551
train_leave_zone_out,B5_fixed_kalman,mechanism,stable,60,60,12,60,4.296694373481874,5.2429322147759985,3.070720198763583,0.9383855909309212,4.604386567428097,6.6825882110522405
train_leave_zone_out,B1_persistence_last_rate,mechanism,stable,60,60,12,60,4.604386567428097,5.61028018337177,3.0414849262671493,0.9294490438684117,4.604386567428097,0.0
train_leave_zone_out,B8_student_t_robust_imm,mechanism,volatile_or_gap,7,7,5,7,12.116624117062527,28.4325798648158,-10.38766595148535,0.18395417798071256,12.874404611842847,5.885945934022119
train_leave_zone_out,B7_two_regime_imm,mechanism,volatile_or_gap,7,7,5,7,12.150900334833175,28.479341234592976,-10.472156115207266,0.18126776683669654,12.874404611842847,5.619710571657338
train_leave_zone_out,B1_persistence_last_rate,mechanism,volatile_or_gap,7,7,5,7,12.874404611842847,27.131754277314485,-9.351595439557155,0.2569162561610332,12.874404611842847,0.0
train_leave_zone_out,B6_adaptive_kalman,mechanism,volatile_or_gap,7,7,5,7,12.975220897277074,27.665467643198262,-10.414725706873218,0.22739406210179247,12.874404611842847,-0.7830753225006535
train_leave_zone_out,B5_fixed_kalman,mechanism,volatile_or_gap,7,7,5,7,13.689095770001813,28.088131856319606,-11.431201736094922,0.20360647459018855,12.874404611842847,-6.3279909457681045
train_leave_zone_out,B8_student_t_robust_imm,stable_vs_transition,stable,60,60,12,60,3.8875982493433217,4.900018392585924,2.6384179326849564,0.94618179329834,4.604386567428097,15.567509538738767
train_leave_zone_out,B7_two_regime_imm,stable_vs_transition,stable,60,60,12,60,3.9713106869886765,4.97668928214482,2.7132802007660652,0.9444844233685681,4.604386567428097,13.749407682618667
train_leave_zone_out,B6_adaptive_kalman,stable_vs_transition,stable,60,60,12,60,4.269854430137584,5.214162714124261,3.024797860320436,0.9390599282212556,4.604386567428097,7.265509365721551
train_leave_zone_out,B5_fixed_kalman,stable_vs_transition,stable,60,60,12,60,4.296694373481874,5.2429322147759985,3.070720198763583,0.9383855909309212,4.604386567428097,6.6825882110522405
train_leave_zone_out,B1_persistence_last_rate,stable_vs_transition,stable,60,60,12,60,4.604386567428097,5.61028018337177,3.0414849262671493,0.9294490438684117,4.604386567428097,0.0
train_leave_zone_out,B1_persistence_last_rate,stable_vs_transition,transition,28,28,10,28,9.318000349009193,16.64677538904323,-3.298433620851016,0.8691735841874102,9.318000349009193,0.0
train_leave_zone_out,B8_student_t_robust_imm,stable_vs_transition,transition,28,28,10,28,10.079396535059052,17.993080227513325,-4.61709636721316,0.8471567595313804,9.318000349009193,-8.17124015380425
train_leave_zone_out,B7_two_regime_imm,stable_vs_transition,transition,28,28,10,28,10.49230521626721,18.672534419383947,-3.9894438897955977,0.8353954858500946,9.318000349009193,-12.602541567653885
train_leave_zone_out,B6_adaptive_kalman,stable_vs_transition,transition,28,28,10,28,11.993361788125112,19.81598392759275,-7.790588783729428,0.814618459585301,9.318000349009193,-28.711755085954653
train_leave_zone_out,B5_fixed_kalman,stable_vs_transition,transition,28,28,10,28,13.403616510882136,21.67410364539033,-9.189684424064135,0.7782224938609296,9.318000349009193,-43.84649075815261
train_rolling_origin,B7_two_regime_imm,all,all,292,98,14,292,6.227143681440283,11.668501782723407,-1.0158124659761498,0.8654963430807339,7.0906676249268425,12.178316474049495
train_rolling_origin,B8_student_t_robust_imm,all,all,292,98,14,292,6.508646004281616,12.514649884611424,-1.0958115683707135,0.8452818347524763,7.0906676249268425,8.208276729812615
train_rolling_origin,B6_adaptive_kalman,all,all,292,98,14,292,6.758302380112201,12.386582284216447,-1.8494125503668593,0.8484322224882577,7.0906676249268425,4.687361788701398
train_rolling_origin,B1_persistence_last_rate,all,all,292,98,14,292,7.0906676249268425,12.590003485368673,-1.3164736616761348,0.8434130377126463,7.0906676249268425,0.0
train_rolling_origin,B5_fixed_kalman,all,all,292,98,14,292,7.122929662424193,13.179129784706708,-2.228244253562518,0.8284157708095404,7.0906676249268425,-0.4549929457126854
train_rolling_origin,B7_two_regime_imm,mechanism,accelerating,46,29,9,46,11.677755785385349,16.00110263240859,-5.6371087957330035,0.8859228927565879,13.71811441062295,14.873462665230441
train_rolling_origin,B8_student_t_robust_imm,mechanism,accelerating,46,29,9,46,13.451837939612783,18.76730582442316,-7.968557230091241,0.8430712409467368,13.71811441062295,1.9410573715872328
train_rolling_origin,B1_persistence_last_rate,mechanism,accelerating,46,29,9,46,13.71811441062295,18.745748451906216,-5.649561999523308,0.8434315514565448,13.71811441062295,0.0
train_rolling_origin,B6_adaptive_kalman,mechanism,accelerating,46,29,9,46,15.290188909472587,20.718669504407334,-11.930870633220792,0.8087407696627769,13.71811441062295,-11.459843909978346
train_rolling_origin,B5_fixed_kalman,mechanism,accelerating,46,29,9,46,17.401762628362643,23.639152833704127,-14.453517613321118,0.7510211279111881,13.71811441062295,-26.852438370736806
train_rolling_origin,B6_adaptive_kalman,mechanism,decelerating,23,21,7,23,10.92748821940866,23.721759989661233,-5.407150899260567,0.4407595966847466,14.013998246772841,22.024478475120016
train_rolling_origin,B5_fixed_kalman,mechanism,decelerating,23,21,7,23,11.087722195246217,23.657335413517213,-4.864798859591241,0.44379309012235446,14.013998246772841,20.88109331825049
train_rolling_origin,B8_student_t_robust_imm,mechanism,decelerating,23,21,7,23,11.517547869344039,24.88122879799082,-2.585688618171954,0.3847546005451238,14.013998246772841,17.81397666439474
train_rolling_origin,B7_two_regime_imm,mechanism,decelerating,23,21,7,23,12.680041767442395,24.625111229250784,-4.636138480715585,0.3973555977760923,14.013998246772841,9.518743015667432
train_rolling_origin,B1_persistence_last_rate,mechanism,decelerating,23,21,7,23,14.013998246772841,27.34699282505599,-11.508814169475677,0.25676889235051414,14.013998246772841,0.0
train_rolling_origin,B8_student_t_robust_imm,mechanism,stable,198,80,14,198,3.8129727411943666,4.854801892557789,0.4550661827539675,0.9126764520874857,4.5550488965579365,16.291288462881848
train_rolling_origin,B7_two_regime_imm,mechanism,stable,198,80,14,198,3.842427875141871,4.896559202097975,0.4738548393053066,0.9111678104315596,4.5550488965579365,15.644640433049231
train_rolling_origin,B6_adaptive_kalman,mechanism,stable,198,80,14,198,4.104708448015645,5.120874844353219,0.8759992083399792,0.9028424240438246,4.5550488965579365,9.88662160976133
train_rolling_origin,B5_fixed_kalman,mechanism,stable,198,80,14,198,4.133069332134047,5.149454041545417,0.8748028656157634,0.9017549404252393,4.5550488965579365,9.263996369891045
train_rolling_origin,B1_persistence_last_rate,mechanism,stable,198,80,14,198,4.5550488965579365,5.580812116200644,0.901389849234981,0.884606020439199,4.5550488965579365,0.0
train_rolling_origin,B6_adaptive_kalman,mechanism,volatile_or_gap,25,23,11,25,8.240444136141074,16.63714861987188,-1.6116715258915773,0.7057580524083099,8.608801695829428,4.278848238156146
train_rolling_origin,B5_fixed_kalman,mechanism,volatile_or_gap,25,23,11,25,8.241961690799156,16.60041343618151,-1.8842442179522527,0.7070560030310724,8.608801695829428,4.261220295131069
train_rolling_origin,B1_persistence_last_rate,mechanism,volatile_or_gap,25,23,11,25,8.608801695829428,16.434491396644084,-1.5321168592777923,0.712882720117666,8.608801695829428,0.0
train_rolling_origin,B7_two_regime_imm,mechanism,volatile_or_gap,25,23,11,25,9.148300356942855,19.271646908613842,-0.9800923434923909,0.6051933545840443,8.608801695829428,-6.2668264431597915
train_rolling_origin,B8_student_t_robust_imm,mechanism,volatile_or_gap,25,23,11,25,10.474715371065871,20.615378582880012,0.637775546104724,0.5482174801417206,8.608801695829428,-21.67448782262453
train_rolling_origin,B8_student_t_robust_imm,stable_vs_transition,stable,198,80,14,198,3.8129727411943666,4.854801892557789,0.4550661827539675,0.9126764520874857,4.5550488965579365,16.291288462881848
train_rolling_origin,B7_two_regime_imm,stable_vs_transition,stable,198,80,14,198,3.842427875141871,4.896559202097975,0.4738548393053066,0.9111678104315596,4.5550488965579365,15.644640433049231
train_rolling_origin,B6_adaptive_kalman,stable_vs_transition,stable,198,80,14,198,4.104708448015645,5.120874844353219,0.8759992083399792,0.9028424240438246,4.5550488965579365,9.88662160976133
train_rolling_origin,B5_fixed_kalman,stable_vs_transition,stable,198,80,14,198,4.133069332134047,5.149454041545417,0.8748028656157634,0.9017549404252393,4.5550488965579365,9.263996369891045
train_rolling_origin,B1_persistence_last_rate,stable_vs_transition,stable,198,80,14,198,4.5550488965579365,5.580812116200644,0.901389849234981,0.884606020439199,4.5550488965579365,0.0
train_rolling_origin,B7_two_regime_imm,stable_vs_transition,transition,94,48,14,94,11.25026846491992,19.298782583505126,-4.1536223217817705,0.7996826480588772,12.431651754895395,9.503027540248336
train_rolling_origin,B8_student_t_robust_imm,stable_vs_transition,transition,94,48,14,94,12.186766281848382,20.901319500768572,-4.362554065420573,0.7650333897610574,12.431651754895395,1.9698546731779305
train_rolling_origin,B6_adaptive_kalman,stable_vs_transition,transition,94,48,14,94,12.347787471124096,20.527247518294093,-7.590173488919564,0.7733685477582822,12.431651754895395,0.6746029041416295
train_rolling_origin,B1_persistence_last_rate,stable_vs_transition,transition,94,48,14,94,12.431651754895395,20.658723616849205,-5.988143610191037,0.770456122005362,12.431651754895395,0.0
train_rolling_origin,B5_fixed_kalman,stable_vs_transition,transition,94,48,14,94,13.420720570907696,21.99298273924009,-8.764449887576344,0.7398480950679375,12.431651754895395,-7.956053109538084
