design,model_id,scope,segment,rows,points,profiles,n,mae,rmse,bias,r2,reference_b1_mae,improvement_vs_b1_percent
rolling_origin,B5_fixed_kalman,stable_vs_transition,stable,148,77,14,148,4.515913189216542,5.508659601241413,1.427170243149987,0.9662609050648723,4.956723452845489,8.893178484183792
rolling_origin,B6_adaptive_kalman,stable_vs_transition,stable,148,77,14,148,4.752595415578906,5.79845895681414,1.0101947685695878,0.9626176387682285,4.956723452845489,4.118205084639135
rolling_origin,B1_persistence_last_rate,stable_vs_transition,stable,148,77,14,148,4.956723452845489,6.031732914881516,1.1458506149341765,0.95954932618117,4.956723452845489,0.0
rolling_origin,B1_persistence_last_rate,stable_vs_transition,transition,70,41,12,70,10.771313720941395,16.986436642090137,-6.792221378249983,0.8881238822860508,10.771313720941395,0.0
rolling_origin,B7_two_regime_imm,stable_vs_transition,transition,70,41,12,70,10.878725105872048,17.786270336863176,-3.8048664293070185,0.8773401023479268,10.771313720941395,-0.9971985564010285
rolling_origin,B6_adaptive_kalman,stable_vs_transition,transition,70,41,12,70,11.622640055428873,18.133808230133372,-8.21807155388094,0.872499802545788,10.771313720941395,-7.903644407203037
rolling_origin,B5_fixed_kalman,stable_vs_transition,transition,70,41,12,70,14.420464337872147,21.88135646063427,-10.53200491178429,0.8143558354835505,10.771313720941395,-33.87841735438584
temporal_holdout,B7_two_regime_imm,all,all,130,90,14,130,6.544990086139617,10.744884600866296,-0.8773407739317646,0.9456393173568295,7.31092175130067,10.476540321674053
temporal_holdout,B1_persistence_last_rate,all,all,130,90,14,130,7.31092175130067,11.071272766527729,-3.0461735358418554,0.9422866223175526,7.31092175130067,0.0
temporal_holdout,B6_adaptive_kalman,all,all,130,90,14,130,7.453611564340219,12.046557206038587,-2.894875862058721,0.9316706506420493,7.31092175130067,-1.9517349233585173
temporal_holdout,B5_fixed_kalman,all,all,130,90,14,130,8.03603639185759,13.360073223073746,-3.484239968390165,0.9159574797457477,7.31092175130067,-9.918238290922966
temporal_holdout,B7_two_regime_imm,mechanism,accelerating,17,14,5,17,12.878184476932852,17.494283646658992,-8.997367937903295,0.8801699161346264,15.899645907500352,19.003325282496913
temporal_holdout,B1_persistence_last_rate,mechanism,accelerating,17,14,5,17,15.899645907500352,20.925020619215772,-15.064793968910285,0.8285626973625461,15.899645907500352,0.0
temporal_holdout,B6_adaptive_kalman,mechanism,accelerating,17,14,5,17,19.40576378292797,24.839645293549406,-19.284630693886786,0.7584181428692827,15.899645907500352,-22.051546907555185
temporal_holdout,B5_fixed_kalman,mechanism,accelerating,17,14,5,17,23.17777957432807,29.330375187279216,-23.123802690234562,0.6631715455106533,15.899645907500352,-45.77544499525237
temporal_holdout,B7_two_regime_imm,mechanism,decelerating,11,11,4,11,3.7195562470828567,4.563155757641199,1.442015976446324,0.9827139201319062,4.765521845408721,21.948605677541618
temporal_holdout,B6_adaptive_kalman,mechanism,decelerating,11,11,4,11,4.014221806040839,5.047298563807607,1.7171873458800875,0.978851288159733,4.765521845408721,15.76532568183929
temporal_holdout,B5_fixed_kalman,mechanism,decelerating,11,11,4,11,4.034845855753165,5.077912514007825,1.9435376306723888,0.9785939587723896,4.765521845408721,15.332549369373186
temporal_holdout,B1_persistence_last_rate,mechanism,decelerating,11,11,4,11,4.765521845408721,6.023320404078485,-3.254669786177852,0.9698811864327967,4.765521845408721,0.0
temporal_holdout,B7_two_regime_imm,mechanism,stable,88,75,14,88,4.452677094837849,5.676348328209322,0.2868121495036968,0.972494346554919,5.290341954457996,15.833850946332012
temporal_holdout,B6_adaptive_kalman,mechanism,stable,88,75,14,88,4.71622489841151,5.739560139974582,0.1823678672158767,0.9718783296831943,5.290341954457996,10.852172902787435
temporal_holdout,B5_fixed_kalman,mechanism,stable,88,75,14,88,4.746310281314668,5.76986739560713,0.16642257725714021,0.9715805574309134,5.290341954457996,10.283487869529694
temporal_holdout,B1_persistence_last_rate,mechanism,stable,88,75,14,88,5.290341954457996,6.431326028435082,-0.3455478833090866,0.9646910385972081,5.290341954457996,0.0
temporal_holdout,B1_persistence_last_rate,mechanism,volatile_or_gap,14,14,9,14,11.582501067841532,17.83256235589609,-5.263677200629313,0.8664398502312229,11.582501067841532,0.0
temporal_holdout,B6_adaptive_kalman,mechanism,volatile_or_gap,14,14,9,14,12.849092009127924,19.267353463046568,-5.959469527945465,0.8440829805557919,11.582501067841532,-10.935383764418928
temporal_holdout,B5_fixed_kalman,mechanism,volatile_or_gap,14,14,9,14,13.471704929209555,19.57771913623267,-6.847903635197036,0.839019384953971,11.582501067841532,-16.31084556178752
temporal_holdout,B7_two_regime_imm,mechanism,volatile_or_gap,14,14,9,14,14.226348001903535,21.94391124557841,-0.1571921831434433,0.7977551502840092,11.582501067841532,-22.82621791767034
temporal_holdout,B7_two_regime_imm,stable_vs_transition,stable,88,75,14,88,4.452677094837849,5.676348328209322,0.2868121495036968,0.972494346554919,5.290341954457996,15.833850946332012
temporal_holdout,B6_adaptive_kalman,stable_vs_transition,stable,88,75,14,88,4.71622489841151,5.739560139974582,0.1823678672158767,0.9718783296831943,5.290341954457996,10.852172902787435
temporal_holdout,B5_fixed_kalman,stable_vs_transition,stable,88,75,14,88,4.746310281314668,5.76986739560713,0.16642257725714021,0.9715805574309134,5.290341954457996,10.283487869529694
temporal_holdout,B1_persistence_last_rate,stable_vs_transition,stable,88,75,14,88,5.290341954457996,6.431326028435082,-0.3455478833090866,0.9646910385972081,5.290341954457996,0.0
temporal_holdout,B7_two_regime_imm,stable_vs_transition,transition,42,32,10,42,10.928883972676653,17.024764169384657,-3.3165183277965395,0.8959739627094309,11.544517516113888,5.332691839030358
temporal_holdout,B1_persistence_last_rate,stable_vs_transition,transition,42,32,10,42,11.544517516113888,17.109346159765924,-8.70462728400575,0.8949377561568226,11.544517516113888,0.0
temporal_holdout,B6_adaptive_kalman,stable_vs_transition,transition,42,32,10,42,13.189088388190848,19.49761634671381,-9.342434151967401,0.8635596305318269,11.544517516113888,-14.245470802755166
temporal_holdout,B5_fixed_kalman,stable_vs_transition,transition,42,32,10,42,14.928795861566567,21.970901648940583,-11.13324720688928,0.8267490575903021,11.544517516113888,-29.31502629476622
