path,bytes,sha256
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C01_compact_gru/rolling_origin_2022-05-17.csv,300736,c2a9eda517e3d3dc139040989577ce0c435e23643fe16dc60b38cd802571052d
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C01_compact_gru/rolling_origin_2022-07-19.csv,44252,303bc26a3cdcb5587e7c15dabeaf92ef79bf15e7fb8edc869d42b3a625856aa8
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C01_compact_gru/rolling_origin_2022-10-18.csv,305223,4df92b5175600e13cc77388898f0e87a059fcd9241757376f4adae2b24a5abfd
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C01_compact_gru/rolling_origin_2023-01-17.csv,40951,937efef56d65a0a82715026baf56bdbc7102130208215713f2b89ec088a8f525
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C01_compact_gru/rolling_origin_2023-05-16.csv,298722,c99489265ceb60fdec740484cf35bf18f2c043a6127a282e881ebb363ace271a
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C01_compact_gru/rolling_origin_2023-07-25.csv,47686,34bc0a2a33f006c2ba51c1a078f5848b7c0a02fd3e375ef71a427228acf15d4e
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C01_compact_gru/rolling_origin_2023-11-07.csv,298523,d83819dc7b83e039d38624b5eac99fb359b0f3175cc8994f8e874fbcf75461b7
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C02_compact_lstm/rolling_origin_2021-05-18.csv,285809,d4941369ef71c592fbd0e719f7790b77eb0f67e60fd48ac63e2cec5f349d57ae
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C02_compact_lstm/rolling_origin_2021-07-13.csv,40935,fadfaa497c1e00d375758c13b1b3e4feee6bba3399acde4260633b1d8c52cb80
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C02_compact_lstm/rolling_origin_2021-11-02.csv,307044,2d4fdd1c64a425bb633fd1815fc366ef8e29f608ce9b391ad337f4d7884ac73e
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C02_compact_lstm/rolling_origin_2022-03-01.csv,47871,d79cb08f81d6e1a5f2cead37c782a58f99efb7817bee9884e8dd96c3ae6d7915
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C02_compact_lstm/rolling_origin_2022-05-17.csv,303195,6d8a2b4a66c553040d843a96f8a00778fbecb81c82ea19d9d1c4439bdb4a1ace
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C02_compact_lstm/rolling_origin_2022-07-19.csv,44590,6b2d873a6dbfdb72157ab093fb572c55e623a6fa284796d8d28d6100b0a85ce1
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C02_compact_lstm/rolling_origin_2022-10-18.csv,303669,859efea78336739e83ca0ab7d510cfe11f0a128313984702d143858469ae7ed4
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C02_compact_lstm/rolling_origin_2023-01-17.csv,41010,05a01f85dd1c7c3a7bcdd9019e42fc34a3dfe2b4895155d562387653fd62eb77
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C02_compact_lstm/rolling_origin_2023-05-16.csv,300148,10f744a2fafe043d307fd9476327ee47dbbf32f13f631afd62228a8952345854
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C02_compact_lstm/rolling_origin_2023-07-25.csv,47870,da7a618abb09f5d84f9cfabb5e1d65c9fe3af5ff1bba716bb37998617c61bf5a
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C02_compact_lstm/rolling_origin_2023-11-07.csv,300625,4aa9dcf4552c8ccbf2ec3ccec28185620ba1e46adf3dd9ddc5322a3deda5e7f8
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C03_causal_tcn/rolling_origin_2021-05-18.csv,290403,34f0349d95731f273c78f080190132af8a725be7fed61a5233abdc544732f4c1
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C03_causal_tcn/rolling_origin_2021-07-13.csv,41810,bc30352e24a24c0acb38cb614aca1376f9e03251024fcaa9b9d59c3fc4bf949f
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C03_causal_tcn/rolling_origin_2021-11-02.csv,314198,1e403fa65c298967c26fab8eaa97bd0a8385c97dec00e7a733b9a2d30f51eb62
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C03_causal_tcn/rolling_origin_2022-03-01.csv,48863,1113c6fa4e3e6b665eaa7a3fc79ca0fc0c2b2c6c9ad0d5b289855a2367108cef
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C03_causal_tcn/rolling_origin_2022-05-17.csv,305326,6fdbe75dc64175723c761a26cdc879b2786b30363532a0f21bd85fa264a378da
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C03_causal_tcn/rolling_origin_2022-07-19.csv,45192,5c5c3827286b434d70502a48cdb8c5ca568fe5acb5f9b167d334a62acbf24003
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C03_causal_tcn/rolling_origin_2022-10-18.csv,311645,5bab84ee57c818a7f12141a875031e91f6db58eb984bee326f1b7aa5d5bc2e5f
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C03_causal_tcn/rolling_origin_2023-01-17.csv,41808,6f8a27e85800dfed17bc58fdf02c58b0c94b42f76138259a6a0b9970b8c1f409
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C03_causal_tcn/rolling_origin_2023-05-16.csv,304538,3f941aee3e2fc560f0ca1b228f100cd6efa2c8fd5bb96c68c4fd73d5704ac212
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C03_causal_tcn/rolling_origin_2023-07-25.csv,48588,f66290127d623cdac9c9d5c65ca1bbaea230cd6818ca7a84b305c45ccac9a499
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C03_causal_tcn/rolling_origin_2023-11-07.csv,304293,d20a8c5afb32e5a523377c2b6dfdfa40f4fe14abab2036376ecbb3d59d9b1d1e
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C04_probabilistic_gru_student_t/rolling_origin_2021-05-18.csv,380898,aae35bebdadbf6cb644fd15cb8e11c5dd174c9fba927fad76b661d02da1334cb
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C04_probabilistic_gru_student_t/rolling_origin_2021-07-13.csv,54787,89e1f97a72853b0ba77ac0daaac80a68c7404b423c3981558cec8d055658c62f
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C04_probabilistic_gru_student_t/rolling_origin_2021-11-02.csv,411762,e8b13b2a906d4f2e6d6a6392d6d7021f518fb1af73d950976c83670da5ab21e9
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C04_probabilistic_gru_student_t/rolling_origin_2022-03-01.csv,63655,17e4570ff8b89793ec9961baf045fd2b07bc87ff4c0930b4b9fab6f0993c207e
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C04_probabilistic_gru_student_t/rolling_origin_2022-05-17.csv,404258,9374ed5efec3ad4c62a56837c43ec425388a03dfb605e4c35cbbe622f5eb56dc
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C04_probabilistic_gru_student_t/rolling_origin_2022-07-19.csv,59091,8408af55cb230b84ef334d6451e4408c32c8ba178f60bc0073a12a0e46a7f776
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C04_probabilistic_gru_student_t/rolling_origin_2022-10-18.csv,406037,5ace1b612d31e982da1c2e3c3ceb6391b2778e63a39f4ed6e583a23bd95d4a24
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C04_probabilistic_gru_student_t/rolling_origin_2023-01-17.csv,54698,2665f1987a64a1793a7519cba26a123edf0861eacf353dab11d30af4772454e8
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C04_probabilistic_gru_student_t/rolling_origin_2023-05-16.csv,399496,b777c22937b746ade7f655579c53c6c2d83122e6ea98164d2a0962b64eadc290
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C04_probabilistic_gru_student_t/rolling_origin_2023-07-25.csv,63766,7a38d0a2f97b19a170603301570f0e3ca6e1978f92e3c571f1f98a6c3cbb8f9b
artifacts/model_selection/t1_gate_c1_compact_screen_v1/prediction_shards/C04_probabilistic_gru_student_t/rolling_origin_2023-11-07.csv,399466,cdce93dd037e2cb1c426a858197970bf5fbefc43ac8ae6340acb9c5ee8676418
artifacts/model_selection/t1_gate_c1_compact_screen_v1/protected_predecessor_snapshot.json,67501,5dddab27bef2f1af18d9dccfb65fb524c578ef66a4c6e406d734540804e2209d
artifacts/model_selection/t1_gate_c1_compact_screen_v1/protocol_freeze.json,2960,1c292ca21556a1cb673c628efc989ff4f6621428b3e28c8438a6715750e0e225
artifacts/model_selection/t1_gate_c1_compact_screen_v1/rejection_register.csv,1178,379e3347e4cf639d03deef5111ce5733fb616f7720ea11c296fddf8e3becb2c5
artifacts/model_selection/t1_gate_c1_compact_screen_v1/scored_temporal_predictions.csv,14321739,7ef1e216820d9012c3d9bac6b9b05695a9ccdb6bd054929fe5abe4063fc724d8
artifacts/model_selection/t1_gate_c1_compact_screen_v1/screening_register.csv,1403,e73e325b4a463c09f53890a8210703f8597873e8f1ec413245e76729e63d594a
artifacts/model_selection/t1_gate_c1_compact_screen_v1/seed_stability_metrics.csv,1073,42137a00dacaa4c79979207a1494213def72bdfc580347dfa3fad4805d833219
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_predictions.csv,11192695,ab5e2d44862d3898b47ebd913e90c0cccb1d18030004b1d78134cc961c1de3e4
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C01_compact_gru/rolling_origin_2021-05-18.csv,152883,b7eeb8ffdeb7f7e31eabc8094ea37df1758cd6afb1f533e316df1fbd8a9e6c55
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C01_compact_gru/rolling_origin_2021-07-13.csv,247788,f146d85b9a0c0c7f5f054658aac3a8f0a6ad19410c01e63b8c0ae89007045f71
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C01_compact_gru/rolling_origin_2021-11-02.csv,151447,e691d285b64f8a0b9c928fa6f9ce012c1c17e0c305f4d97beba9524b9aded91a
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C01_compact_gru/rolling_origin_2022-03-01.csv,257448,db80b3e73332790ebf7e1ee01d12ac979199a7237e322df6ea06e82389eece44
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C01_compact_gru/rolling_origin_2022-05-17.csv,161048,5fabbd167a6cb8837888aeb4e3666c255d5985d6bad38be984cd93e9db6b462e
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C01_compact_gru/rolling_origin_2022-07-19.csv,267047,99317eb529c33d5594761ca9546531a19a90d7e0e397f82d3022aa0d4f84f719
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C01_compact_gru/rolling_origin_2022-10-18.csv,159666,4183c527d1a22697ab6353a5abfabbc243320c564dc0dbdc40678cb0c99c0247
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C01_compact_gru/rolling_origin_2023-01-17.csv,264263,5ee36a09ad411b629da1ee90dc16bf480dfef9f07c1edb7da174e1651d70d369
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C01_compact_gru/rolling_origin_2023-05-16.csv,158284,c41d4fc114996ebfb1095d7614068a5828f7a381e5e182d9223e1376844fa54f
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C01_compact_gru/rolling_origin_2023-07-25.csv,261512,76a44933d7a702ec188f2fc5f42019abd228926e62adfdd044471477a27906db
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C01_compact_gru/rolling_origin_2023-11-07.csv,156881,63e2e4f4b5802b0958dc9061632f4b7eb39cfbfc45ce87418d020e03f31fba20
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C02_compact_lstm/rolling_origin_2021-05-18.csv,153456,14cc09247451cda3b4311f692e3bde8960e31a8a3abff9ea33f344ee26d72a13
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C02_compact_lstm/rolling_origin_2021-07-13.csv,248673,7c0890fc4e0493c28132b35dcabcc7ddcb6cec44bd82794fb2251286ac6caec9
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C02_compact_lstm/rolling_origin_2021-11-02.csv,152008,91fca3365380cca0359c1cf16ae47cd2c83a3b70704ef02ca5bf1e48ae4875b7
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C02_compact_lstm/rolling_origin_2022-03-01.csv,258373,2aea023db085244004d4d0b680114e5a096ebbc86fdb5b688807fbb91befc5b7
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C02_compact_lstm/rolling_origin_2022-05-17.csv,161605,6f6e9ff05b285d3324838838f475abbdb012148d3694e2d9c884108bb74fbf5e
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C02_compact_lstm/rolling_origin_2022-07-19.csv,268033,94a5797b34206e9d4368381867046dbf36624558d610d65326be9228a897ae86
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C02_compact_lstm/rolling_origin_2022-10-18.csv,160271,148b717058b6ef5a02418e563c466194c4ceaad267b338606e22ba808277466c
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C02_compact_lstm/rolling_origin_2023-01-17.csv,265236,13221daed8d1dda246b9f2cf9533a2b5c000181e4e85d216fa9dc20143db3b7c
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C02_compact_lstm/rolling_origin_2023-05-16.csv,158872,aa09933d2da20619eda7550702a980ec0350ddbc4e7a809676f7cc68820834d4
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C02_compact_lstm/rolling_origin_2023-07-25.csv,262465,91155fe3fc0584a9643d6ba6faa0574a4b4ae13783ab00f088f5f9f5b63a9a57
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C02_compact_lstm/rolling_origin_2023-11-07.csv,157477,f6a2f6388fec31304d31d396bf00369fb6da361b45b56bd4c1ab1c91467bcb8d
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C03_causal_tcn/rolling_origin_2021-05-18.csv,152299,6ed246545321a851738face1c3e6c3342336aeff3debd1e0b79779d493ff6c0b
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C03_causal_tcn/rolling_origin_2021-07-13.csv,246854,3245a07e4ce6919dbb4b4ca52d7d24f08979673c39cbef053260c05fe955ca03
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C03_causal_tcn/rolling_origin_2021-11-02.csv,150870,7b364fdf96872c3df4c972c9d7b3b885579ed06ccfb9b4e9fa9d151f5c4b5108
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C03_causal_tcn/rolling_origin_2022-03-01.csv,256410,0c83521d00e6fff9bf2914d62af514919bc62b8eb0fa94300b47ac349ef400d0
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C03_causal_tcn/rolling_origin_2022-05-17.csv,160428,6882e7d24ba79129923f5f99efce02a1368231e1c55c0f4dd6834acb228906d1
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C03_causal_tcn/rolling_origin_2022-07-19.csv,266069,9e1655884a9ad3582d042161f3e816b1e66df8dc56aba61f00f393a164946c9d
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C03_causal_tcn/rolling_origin_2022-10-18.csv,159048,f80a0c4e13ba32b0664fcaf5296efd000c85732648b50710475230e61029d8cf
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C03_causal_tcn/rolling_origin_2023-01-17.csv,263283,dd4899fff506b29d8354c84789c6f4c4db6cfd8baef91d7613bc3e9eab643d6c
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C03_causal_tcn/rolling_origin_2023-05-16.csv,157694,746ad6b743f0816425b21da426b623d62b52a4dfde728b7dfcedc918784cdce3
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C03_causal_tcn/rolling_origin_2023-07-25.csv,260510,c701e4eff3162cd63ee693492a27c26777e42d1937b9cc16c6489ef5e4eb43c4
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C03_causal_tcn/rolling_origin_2023-11-07.csv,156331,80c0f1bb4ded49274261cc4312f0246d7bb1779ea390d4ef394f74313b152adf
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C04_probabilistic_gru_student_t/rolling_origin_2021-05-18.csv,289064,1db71fd931d2b7d812bcda4209ded30f9f6537292c49fe0703f1c129d122c5a3
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C04_probabilistic_gru_student_t/rolling_origin_2021-07-13.csv,467749,e9ebcf78f963fbfd22707f448434dfad707111165606a9c7d043c33eefc29b3b
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C04_probabilistic_gru_student_t/rolling_origin_2021-11-02.csv,285680,aea4f753fd5f6d64bab0a930382142504e50c507278c9112dd6db383e3298918
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C04_probabilistic_gru_student_t/rolling_origin_2022-03-01.csv,486170,6cbf5b0ac9fe4fea69d9bc42089d20330b4bbf0450f6f8fa0066e09489fefa18
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C04_probabilistic_gru_student_t/rolling_origin_2022-05-17.csv,303905,871100fa7e468693f49250521f79300390e5b2844907ae5cbefe8f3a6b51d8a9
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C04_probabilistic_gru_student_t/rolling_origin_2022-07-19.csv,504597,fa735c16c9b8bd460d919e18129b29798a1c379d01e7ad068e129f837a94fc79
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C04_probabilistic_gru_student_t/rolling_origin_2022-10-18.csv,301261,dd65e90c98545454c25a8165dbb8b2e7beffc86073fe9d761db664bac2403a58
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C04_probabilistic_gru_student_t/rolling_origin_2023-01-17.csv,499452,75be1c0873ee1635cf47a7944c24336e603b01fce6e46b71534d45e023421ca9
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C04_probabilistic_gru_student_t/rolling_origin_2023-05-16.csv,298756,4df1b556cfd3db66bda684de794499e2c4ecacd2e5cb23b84b91a0a87de3337e
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C04_probabilistic_gru_student_t/rolling_origin_2023-07-25.csv,494163,7c657705c223035d7cef7b2ceb838bb95ae24ecc68eb27af23c2fd04331b8c82
artifacts/model_selection/t1_gate_c1_compact_screen_v1/selected_inner_oof_shards/C04_probabilistic_gru_student_t/rolling_origin_2023-11-07.csv,295989,d5a66a7afc23c16a0cf529848792074bf13cb46dc9dc90cec868ccfa21197ffd
artifacts/model_selection/t1_gate_c1_compact_screen_v1/student_t_native_metrics.csv,21467,0dad3acbd3c2dd33a17585023aa6c7e5e9bdcc3e3908354105736e5f94effb90
artifacts/model_selection/t1_gate_c1_compact_screen_v1/temporal_aggregate_metrics.csv,15411,e8e8a33e21068f0adb62ca43b71d652f732e4217479a998e66a86dc4fe222156
artifacts/model_selection/t1_gate_c1_compact_screen_v1/temporal_fold_metrics.csv,153347,83eefecef33d0630b21d544417b0dfeab3da262adcaef45be5699c8de166ff4a
artifacts/model_selection/t1_gate_c1_compact_screen_v1/tuning_inventory.csv,12087694,bc265ecf779f6eb201743c03c83eb4a47b012168e7097803528531b77755839d
artifacts/model_selection/t1_gate_c1_compact_screen_v1/tuning_shards/C01_compact_gru/rolling_origin_2021-05-18.csv,310938,c1fc582f148f3cc71b9feb9d83419bbbf1e1ada6367d96a33e9fdf97111b6405
artifacts/model_selection/t1_gate_c1_compact_screen_v1/tuning_shards/C01_compact_gru/rolling_origin_2021-07-13.csv,310687,1ea049a7bd255218cfd66e1e80e4ed3199c5b05bb19ee8b06633259eca599818
artifacts/model_selection/t1_gate_c1_compact_screen_v1/tuning_shards/C01_compact_gru/rolling_origin_2021-11-02.csv,310795,c125c502dc97a7ae024c0fe6cbf9d1874b1c83eaa79a7d46a934a7b63fc7df36
artifacts/model_selection/t1_gate_c1_compact_screen_v1/tuning_shards/C01_compact_gru/rolling_origin_2022-03-01.csv,310579,3590120d5c3f17754ce3f0bf6a6d626bdba97dde8174b7c15d6fe4b0599f0c25
artifacts/model_selection/t1_gate_c1_compact_screen_v1/tuning_shards/C01_compact_gru/rolling_origin_2022-05-17.csv,310518,30336ba7f9e9af9ca35fb5f066c3f14627150eae8818e3c317598246c93831d2
artifacts/model_selection/t1_gate_c1_compact_screen_v1/tuning_shards/C01_compact_gru/rolling_origin_2022-07-19.csv,310543,acf06bbbc77b279ac7a1446009137d1a368b7787f81704974bf9a6312b595144
artifacts/model_selection/t1_gate_c1_compact_screen_v1/tuning_shards/C01_compact_gru/rolling_origin_2022-10-18.csv,310748,45d05bd9e47eff07878eda3abf6037226221a11e1b3dd32b5164de4a309a0b54
artifacts/model_selection/t1_gate_c1_compact_screen_v1/tuning_shards/C01_compact_gru/rolling_origin_2023-01-17.csv,310772,ba10b9023585966601d16404170f55189424b2997e04a534acac9132805bc22f
artifacts/model_selection/t1_gate_c1_compact_screen_v1/tuning_shards/C01_compact_gru/rolling_origin_2023-05-16.csv,310677,08ef8d22c47be0a59a6b9e96795bd2c84dfe932bc52fa03d7e5c597bae546e0a
artifacts/model_selection/t1_gate_c1_compact_screen_v1/tuning_shards/C01_compact_gru/rolling_origin_2023-07-25.csv,310581,f184b99e710298b16ae45f724cb32716542c288f87586d2e8df2d012df431c8e
artifacts/model_selection/t1_gate_c1_compact_screen_v1/tuning_shards/C01_compact_gru/rolling_origin_2023-11-07.csv,310609,e8190c094589841a5a4641b758be41c07fb3f461aa8cda57c0107fa977d85fd0
artifacts/model_selection/t1_gate_c1_compact_screen_v1/tuning_shards/C02_compact_lstm/rolling_origin_2021-05-18.csv,311564,f5f705ffd8d5cbdf39b585b0fa2445151948c8b0142a4ddd8448256444e45cf8
artifacts/model_selection/t1_gate_c1_compact_screen_v1/tuning_shards/C02_compact_lstm/rolling_origin_2021-07-13.csv,311414,aba200cc35a993d93b0f57462c43f2413669b116663f946eb2be9e78d28f04e8
artifacts/model_selection/t1_gate_c1_compact_screen_v1/tuning_shards/C02_compact_lstm/rolling_origin_2021-11-02.csv,311297,7d5edc973c8ce76cfe69e11b4318a7a202401de296ca06d4b0c4012ca781800a
artifacts/model_selection/t1_gate_c1_compact_screen_v1/tuning_shards/C02_compact_lstm/rolling_origin_2022-03-01.csv,311266,b4c926a0192f273b8c1d572f151b146b2258c149f385f0c75762681782ad1652
artifacts/model_selection/t1_gate_c1_compact_screen_v1/tuning_shards/C02_compact_lstm/rolling_origin_2022-05-17.csv,311268,6fab2fe513bce3093a197156ef43962767e45020108abbf536ca491bb551fe0e
artifacts/model_selection/t1_gate_c1_compact_screen_v1/tuning_shards/C02_compact_lstm/rolling_origin_2022-07-19.csv,311414,0a0644dc7c40972160f08bb15ac5cc1c3a9c71fc802bfea626f2714303cb8d10
